,tweet,category,class
1481, Ain't nothing better in life than meeting a hoe with a full time job don't let her have her own benefits nigga what,offensive_lang,1
1482, Boney as shit right I seen em walking down the street Ctfu I was in the crib tho He a lucky nig ,offensive_lang,1
1483, I heard thigh gaps is a way of telling if a bitch pussy is loose What ,offensive_lang,1
1484, I threw them hoes away you also just threw yo life away bruhhh ,offensive_lang,1
1485, lol haha hahahahahahahahahaahah deez nuts bitch,offensive_lang,1
1486, Hate driving in the rain _ you can drive deez nuts in your botch mouth hoe,offensive_lang,1
1487, Your opinion is irrelevant because you re a cunt ,offensive_lang,1
1488," True nothing shuts up libdog bitches who like to bark at anything
THAT'S CALLED PREACHING THE TRUTH ",offensive_lang,1
1489, Fuck her right in the pussy I wish this dude was my grandpa ,offensive_lang,1
1490, When you see the bitch that been talking smack about you in the playground ,offensive_lang,1
1491, I just want panda express panera big booty hoe ,offensive_lang,1
1492, Aren't they all tho bro I hate a nosey bitch some more than others,offensive_lang,1
1493, i got money guns gold bitches nd stacks nigga fuck this net beef have my shooters get at niggas a Bring dat Friday den,offensive_lang,1
1494, If a bitch comes for me I hope she bout all that slick shit she yapping about Thuggin,offensive_lang,1
1495, I'm finna eat some pussy lmao,offensive_lang,1
1496, When girls take my snap backs and beanies lol that's 35 dollars a hat and 40 for the AX beanieS I don't let them take it,neither,2
1497, A new breed of white girl she slammed that bitch ,offensive_lang,1
1498, A Bitch Couldn't pay me to get dem pregnant again fr fam ion see how niccas out here poppin kids out,offensive_lang,1
1499, Niggas want pussy I ain't giving any out Here is where lies our dilemma That's cool,offensive_lang,1
1500, Hahahaha do it bitch Make her fall in love should I ,offensive_lang,1
1501, If she buys you a tattoo wife that girl this bitch,offensive_lang,1
1502, bitches saying ray rice got what he deserved but just a month ago wanted this man free ,offensive_lang,1
1503, bitches be like messy bun ,offensive_lang,1
1504, When she ask how imma eat her pussy ,offensive_lang,1
1505, Girl you eat mo pussy than me girl you shoulda been a nigga that's that jam,offensive_lang,1
1506, Leave all the bitchin to bitches ,offensive_lang,1
1507, Last night was well Fun lmao you got some pussy didn't ya Vern unfortunately no lol,offensive_lang,1
1508, Y'all females love y'all a bum nigga or a jail bird ,offensive_lang,1
1509, you lucky ashit if you got the shawty you want a niggah just tryna keep her,offensive_lang,1
1510, don't get on bro when bae textin another nigger,offensive_lang,1
1511, I just accidentally ate a pot brownie I guess there goes my pledge of being drug free for life lolz Lmao College,neither,2
1512, Who else thinks lip biting is fucking sexy until that bitch bite too hard put a hoe out once for that,offensive_lang,1
1513, these the kids that call you nigger on xbox ,offensive_lang,1
1514, How I feel when I'm throwing trash away everyday in school ,neither,2
1515, when he makes u his WCW his hoes favorite it ,offensive_lang,1
1516, Females that know they are hoes really the coolest chicks all sex asides lmao,offensive_lang,1
1517, They game is over fuck yall bitches yall attitudes ,offensive_lang,1
1518, It might be Some of y'all females pussy wet cause he cried smh,offensive_lang,1
1519, I say bitch bad woman good lady better Lupe ,offensive_lang,1
1520, Oreos And Milk ,neither,2
1521, maybe cuz your putting trust in a bitch not a lady or maybe because this a fucking song,offensive_lang,1
1522, shut the fuck up you fucking trash nigga work on another ring ,hate_speech,0
1523, in the yellow is rock hard,offensive_lang,1
1524, Everybody Loves Dej Loaf cause that's wifey fuck off kaya dats my bitch ,offensive_lang,1
1525, I live in constant fear of being shit on by a bird well this actually fucking happened to me before sooooo ,offensive_lang,1
1526, I surrounded my bad bitches I can't keep them out my face WhereTheyAtDoe ,offensive_lang,1
1527, Dr gero made android 18 to destroy da world das sum bitch nigga shit I would program a girl android to gimme sum neck 24 7 ,offensive_lang,1
1528, Dumb bitch award goes too that's all you Uncle Sam ,offensive_lang,1
1529, I let my girl handcuff me to the bed thinkin she gon do something freaky this bitch went through my phone ,offensive_lang,1
1530, What if pussy treated condoms like cars treat seatbelts and kept beeping until u put it on ,offensive_lang,1
1531, it's almost been 10 yrs You haven't had ONE gf since u just been fckn hoes huh ,offensive_lang,1
1532, Your relationship ended not your life stop being a whiny bitch ,offensive_lang,1
1533, you fck like a hoe so no thank you Ima be classy when I do it bitch I'm dead,offensive_lang,1
1534, I hate how some of you bitches come to school musty Like how tf you walk out your house stank Your mama ain't shit ,offensive_lang,1
1535, Jealous bitches be like ' ' don't subtweet me hoe,offensive_lang,1
1536, Y'all big braid gelled baby hair havin bitches look like Dashiki from Don't Be a Menace This is not up for discussion ,offensive_lang,1
1537, Nawwww If you a hoe you sittin on the floor and not my damn couuuuuch but your birthday is in Feb or naa Nope,offensive_lang,1
1538, I'm so dead why you hoe me idk I just felt like flaming you lol,offensive_lang,1
1539, go to sleep bitch stfu,offensive_lang,1
1540, I really only like like 3 people in this town everyone else is a faggot me me me,offensive_lang,1
1541, Better not have any bitch ass people in my classes tomorrow ,offensive_lang,1
1542, damn they got wifey Fall back nigga I don't share my hoes,hate_speech,0
1543, When you catch your girl doing some hoe shit behind your back ,offensive_lang,1
1544, I find myself wanting to google the yellow king TrueDetective No kidding What is going on ,neither,2
1545, them Wet say trav see if they got them hoes in Cali I will send you my money,offensive_lang,1
1546, This bitch childish af one of my sisters would've had to crash her ,offensive_lang,1
1547, Nigel you don't think he knows what he did was dumb How smart are you Shut your bitch ass up,offensive_lang,1
1548, Fucked your bitch and left her like ,offensive_lang,1
1549, yasss when a bitch get paid tho as long as she dnt act crazy,offensive_lang,1
1550, Half y'all hoes still got nut in y'all baby hairs shut up ,offensive_lang,1
1551, Nobody wants to be with a bum except bum bitches,offensive_lang,1
1552, Ur ex girlfriend is a slut fr f dat hoe,offensive_lang,1
1553, Ladies If a nigga always wanna go out and party every weekend He basically side hoe shopping ,offensive_lang,1
1554, When you gonna take me out Some hoes not gonna let you come over until you spend money on them listen,offensive_lang,1
1555, Beef is when a bitch titties looking like they sleep What's beef ,offensive_lang,1
1556, Today was a long practice bitch no it wasn't ,offensive_lang,1
1557, Food Pussy but pussy Food so food pussy ,offensive_lang,1
1558, I swear if I see any snow tomorrow bruhh you sound like a basic white bitch,offensive_lang,1
1559," Typical hoe costumes 1 Cat
2 Nurse
3 Bunny
4 Police officer
5 Themselves ",offensive_lang,1
1560, Uh excuse me bitch you don't need to shout ,offensive_lang,1
1561, Red Neck Ice Bucket Challenge he must be from the SIP redneck,neither,2
1562, smoking skating twerking I'm innat hoe yas,offensive_lang,1
1563, I hate this shit like why y'all bitches think that's cute clothing violation,offensive_lang,1
1564, Miss you pussy,offensive_lang,1
1565, I smoke like 20 backwoods a day cop dem bitches by da box woe ,offensive_lang,1
1566, Adam Jones homers Yankees now lead 5 3 Guy is a monsta,neither,2
1567, already going how I look at side hoes when daddy walk in the room ,offensive_lang,1
1568, u r gey af But you're my boy I'm glad I'm close with you You dumb bitch how guys say I love you ,offensive_lang,1
1569, can't stand a playin ass nigga bitch ,offensive_lang,1
1570, Making weed brownies tonight goin slide me a batch relo,neither,2
1571, The hoes love oomf lol ,offensive_lang,1
1572, Lover old bitch ,offensive_lang,1
1573, Shavonne was doing ballet in the middle of the street last night and fell bitch it wasn't ballet,offensive_lang,1
1574, I want pussy for dinner ,offensive_lang,1
1575, When her nudes trash you gotta draw clothes back on her and send em back ,offensive_lang,1
1576, hoes be like omg i love my new comb thought this was Perro,offensive_lang,1
1577, knee ass crow ass,offensive_lang,1
1578, slut hoe thot whore,offensive_lang,1
1579, I feel like twerking This is why yo pussy stank ,offensive_lang,1
1580, Kanye might be the first nigga to successfully save a hoe lol this a original Tweet,offensive_lang,1
1581, 10 under in Miami is a keeper not hard to find them hoes just like to brain wrestle,offensive_lang,1
1582, Quote this with a weezy verse I'm a diamond in the rough like a baby in the trash,neither,2
1583, Quote this with a weezy verse you're like a bitch with no ass you aint got shit,offensive_lang,1
1584, You just ugly AF stick to one Rt This new avi trash or nah ,offensive_lang,1
1585, You goofy Only goofy niggas simp over chicks with community pussy Who are you ,offensive_lang,1
1586, Always tryna degrade girls shit when really pussy ass is almost all yall think about so shuuutt iittt Sometimes,offensive_lang,1
1587, F k it I'm never wearing my headband again either but you don't hoop like a lil bitch tho ,offensive_lang,1
1588, That ain't my hoe ,offensive_lang,1
1589, This single shit so boring suck it bitch,offensive_lang,1
1590, Trenton Gossman is the sexiest hillbilly I have ever seen ,offensive_lang,1
1591, COLT MCCOY WINS HookEm he's still trash,neither,2
1592, Crying over a guy on Thanksgiving Nah bitch pick your head up you making the turkey soggy Thanks A'Shanni pats turkey dry ,offensive_lang,1
1593, Good pussy be making a nigga have to regroup pull out and get your thoughts together ,offensive_lang,1
1594, I ate oomf pussy her ,offensive_lang,1
1595, Ion care about none of these bitches ,offensive_lang,1
1596, Never seen so many perfect bitches til I made a Twitter but ,offensive_lang,1
1597, I'm a boss ass bitch bitch bitch bitch bitch bitch bitch ,offensive_lang,1
1598, agreed eating pussy is so much better they both Nasty,offensive_lang,1
1599, fuck a WCW dats my bitch not my crush ,offensive_lang,1
1600, All I want is bitches big boooty bitches ,offensive_lang,1
1601, How is this trash ,neither,2
1602, I don't like a ghetto female ,offensive_lang,1
1603, If Jennifer Hudson can lose weight anybody can you fat ass hoes ,offensive_lang,1
1604, Stop giving a nigga pussy he stop actin like he care no true totally ,offensive_lang,1
1605, All I wanna do is go workout then come back home and lay in bed jerk off kill two birds with one stone ,offensive_lang,1
1606, An orangutan once tried to have sex with actress Julia Roberts Smart monkey ,offensive_lang,1
1607, Ever met a bitch that fucked with your nigga but was to pussy to admit it A bitch for a bitch ,offensive_lang,1
1608, SingleBecause ill find a cute hoosier to date next year ,neither,2
1609, I just made that interview my bitch finessed it huh Lol,offensive_lang,1
1610, we don't love these hoes ,offensive_lang,1
1611, Fuck a bad bitch id rather have a good girl who's a freak just for me 10 10 times ,offensive_lang,1
1612, 'single af' we don't care you're ugly anyways me pussy,offensive_lang,1
1613, I don't love these hoes we,offensive_lang,1
1614, When you try to smash but that pussy stank ,offensive_lang,1
1615, Yankees and Red Sox are scoreless as we play in the 2nd inning THE BAMBINO IS WATCHING ,neither,2
1616, Alfredo Aceves in to relieve here in the 4th Yankees he needs to go away gas can ,neither,2
